Job_Offer,Classification,Original_Job_Offer
Sales Managers Francophones Casablanca Responsable Département Call Centers métiers De ans poste Casablanca région Maroc no info Flexibilité Extraversion Organisation Rationalisme Implication travail Distance émotionnelle Conventionnel Votre mission consistera assurer responsabilité chiffre affaire marge générer nombre ouvertures comptes veiller atteinte Chiffre Affaire marge attribué management animer coacher former recruter chacun membres équipe Vous développerez performance membres équipe grâce revue hebdomadaire performances chaque commercial équipe entretien mensuels membres équipe leurs performances résultats problèmes rencontrés mesure objectifs plan amélioration performances si nécessaire entretien annuel fin année chaque membre équipe Vous assurerez évolution membres équipe sein entreprise Vous responsable prévisions ventes hebdomadaires mensuelles trimestrielles afin optimiser logistique entreprise fournirez données fiables structure commerciale vis vis équipe management Vous entretien hebdomadaire top management statut business instant donné Marge chiffre affaire facturés vs objectifs productivité commercial croissance annuelle marge chiffre affaire commercial fournirez fin année revue année suivante intégrant moins différents éléments précités Vous assurerez résolution problèmes commerciaux touchent satisfaction clients image entreprise vis vis prospects Vous impliquerez commercialement affaires importantes Vous relais membres équipe auprès direction mener bien adéquation réalités terrain actions entreprises auprès autres services faciliter fonctionnement ensemble Vous coordonnerez évolution équipes transversales équipes ventes nécessité avoir vision globale activité Bac disposant ans expérience professionnelle expérience probante encadrement équipes commerciales Excellent niveau français très bon niveau anglais Expérience international environnement multinationale contexte forte croissance Orientés process chiffres résultats Sensibles services client Bonnes capacités analyse gestion stress Poste évolutif Rémunération motivante Confidentialité garantie Merci envoyer dossier candidature e mail indiqué comprenant CV mis jour lettre motivation prétentions salariales ainsi disponibilités Boulevard Zektouni Poste Management,0,"Sales Managers Francophones - Casablanca - Responsable de Département - Call Centers (métiers de) - De 5 à 10 ans - 5 poste(s) sur Casablanca et région - Maroc - nan - no info - Flexibilité|Extraversion|Organisation|Rationalisme|Implication au travail|Distance émotionnelle|Conventionnel - Votre mission consistera à assurer la responsabilité du chiffre d’affaire, de la marge à générer et d’un nombre d’ouvertures de comptes, à veiller à l'atteinte du Chiffre d'Affaire et de la marge attribué par le management, à animer, coacher, former et recruter chacun des membres de votre équipe. Vous développerez la performance des membres de l’équipe grâce à une revue hebdomadaire sur les performances de chaque commercial et sur l’équipe, avec des entretien mensuels avec les membres de l’équipe sur leurs performances (résultats, problèmes rencontrés, mesure des objectifs, plan d’amélioration des performances si nécessaire), et un entretien annuel (fin d’année) avec chaque membre de l’équipe. Vous assurerez l'évolution des membres de l’équipe au sein de l'entreprise. Vous serez responsable des prévisions des ventes (hebdomadaires, mensuelles et trimestrielles), afin d’optimiser la logistique de l'entreprise et fournirez des données fiables pour la structure commerciale vis à vis de l’équipe de management. Vous aurez un entretien hebdomadaire avec le top management sur le statut du business à un instant donné (Marge et chiffre d’affaire facturés vs objectifs, productivité par commercial, croissance annuelle, marge et chiffre d’affaire par commercial) et fournirez, à la fin de l’année, une revue sur l’année suivante intégrant au moins les différents éléments précités. Vous assurerez la résolution des problèmes commerciaux qui touchent la satisfaction des clients et l’image de l'entreprise vis à vis des prospects. Vous vous impliquerez commercialement dans les affaires importantes. Vous serez le relais des membres de l’équipe auprès de la direction pour mener à bien l’adéquation aux réalités “terrain” des actions entreprises, et auprès des autres services pour faciliter le fonctionnement de l’ensemble. Vous coordonnerez l’évolution des équipes transversales aux équipes de ventes : nécessité d’avoir une vision globale de l’activité. - - Bac+4-5 et disposant de 7-8 ans d’expérience professionnelle avec une expérience probante en encadrement d’équipes commerciales. - Excellent niveau de français et très bon niveau d’anglais. - Expérience à l’international ou en environnement multinationale dans un contexte de forte croissance. - Orientés process, chiffres, résultats. - Sensibles au services client. - Bonnes capacités d’analyse et de gestion du stress. Poste évolutif et Rémunération motivante. Confidentialité garantie. Merci d'envoyer votre dossier de candidature à l'e-mail indiqué comprenant un CV mis à jour, une lettre de motivation, vos prétentions salariales ainsi que vos disponibilités. - 400 Boulevard Zektouni - Poste avec Management - nan - nan"
Technical Support Managers Casablanca Responsable Département Autres services De ans poste Casablanca région Maroc no info Flexibilité Extraversion Organisation Rationalisme Implication travail La mission agents service consiste fournir support technique qualité conduisant diagnostic pannes problèmes rencontrés clients entreprise traiter problèmes questions clients biais téléphone Internet délais standards gérer escalade problèmes appui service support maintenir techniquement jour termes hardware software biais formations internes externes pratique personnelle distribuer toute information relative problèmes particuliers contribuant amélioration qualité support technique service client jouer rôle veille technologique Bac disposant ans expérience professionnelle minimum expérience probante encadrement équipes techniques ans minimum Bilingue français Anglais Expérience international environnement multinational contexte forte croissance Orientés process chiffres résultats Sensibles service client Bonnes capacités analyse gestion stress Gestion priorités adaptation changements Poste évolutif Rémunération motivante Confidentialité garantie Merci envoyer dossier candidature e mail indiqué comprenant CV mis jour lettre motivation prétentions salariales ainsi disponibilités Boulevard Zektouni Poste Management,0,"Technical Support Managers - Casablanca - Responsable de Département - Autres services - De 5 à 10 ans - 10 poste(s) sur Casablanca et région - Maroc - nan - no info - Flexibilité|Extraversion|Organisation|Rationalisme|Implication au travail - La mission des agents de ces service consiste à fournir un support technique de qualité conduisant à un diagnostic des pannes ou problèmes rencontrés par les clients de l'entreprise, traiter les problèmes et les questions des clients par le biais du téléphone et/ou Internet dans des délais standards, gérer l'escalade des problèmes avec l'appui du service support, se maintenir techniquement à jour en termes de hardware et software par le biais de formations internes ou externes et de pratique personnelle, distribuer toute information relative à des problèmes particuliers contribuant à l'amélioration de la qualité du support technique ou du service client et jouer un rôle de veille technologique. - - Bac+4-5 et disposant de 10 ans d’expérience professionnelle au minimum avec une expérience probante en encadrement d’équipes techniques (5 ans minimum). - Bilingue en français/Anglais. - Expérience à l’international ou en environnement multinational dans un contexte de forte croissance. - Orientés process, chiffres, résultats. - Sensibles au service client. - Bonnes capacités d’analyse et de gestion du stress. - Gestion des priorités et adaptation aux changements. Poste évolutif et Rémunération motivante.Confidentialité garantie. Merci d'envoyer votre dossier de candidature à l'e-mail indiqué comprenant un CV mis à jour, une lettre de motivation, vos prétentions salariales ainsi que vos disponibilités. - 400 Boulevard Zektouni - Poste avec Management - nan - nan"
Project Manager anglais courant Casablanca Responsable Département Autres services De ans poste Casablanca région Maroc no info Flexibilité Extraversion Organisation Rationalisme Implication travail Assurer responsabilité tout partie projets définis direction services management support technique siège EMEA Europe Middle East Africa Vous prendrez responsabilité tout partie projets analyse établissement Business cases coûts bénéfices cahier charges évaluation risques Vous organiserez mettrez place façon opérationnelle projets type supervision équipes transversales contrôle formation documentation reporting Vous développerez initiatives pro actives propositions vue optimiser pilotage succès activité service support technique Vous prendrez responsabilité missions éventuellement focalisées département activité Vous assurerez relation coordination autres entités entreprise Europe chaque fois projets nécessitent Expérience minimum ans poste Responsable Projet environnement multinational contexte forte croissance changement rapide Un niveau français parfait exigé poste très bon niveau anglais requis espagnol apprécié Formation supérieure bac expérience professionnelle équivalente Esprit analytique expérience réussie mise place process Esprit Synthèse Grande sensibilité Service Client Excellentes capacités communication orale rédactionnelles Orientation résultats Poste évolutif Rémunération motivante Confidentialité garantie Merci envoyer dossier candidature e mail indiqué comprenant CV mis jour lettre motivation prétentions salariales ainsi disponibilités Boulevard Zektouni Poste Management,0,"Project Manager (anglais courant) - Casablanca - Responsable de Département - Autres services - De 5 à 10 ans - 2 poste(s) sur Casablanca et région - Maroc - nan - no info - Flexibilité|Extraversion|Organisation|Rationalisme|Implication au travail - - Assurer la responsabilité de tout ou partie des projets définis par la direction des services, le management, le support technique et le siège EMEA (Europe & Middle East Africa); - Vous prendrez la responsabilité de tout ou partie des projets : analyse, établissement de « Business cases », coûts/bénéfices, cahier des charges, évaluation des risques; - Vous organiserez et mettrez en place de façon opérationnelle des projets de type : supervision d’équipes transversales, contrôle, formation, documentation, reporting... - Vous développerez les initiatives pro-actives et les propositions en vue d’optimiser le pilotage et le succès de l’activité du service de support technique. - Vous prendrez la responsabilité de missions éventuellement focalisées sur un département ou une activité. - Vous assurerez la relation et la coordination avec les autres entités de l'entreprise en Europe à chaque fois que les projets le nécessitent. - - Expérience minimum de 5 ans dans un poste de Responsable de Projet en environnement multinational et dans un contexte de forte croissance ou de changement rapide; - Un niveau de français parfait est exigé pour ce poste et un très bon niveau d'anglais est requis, espagnol apprécié; - Formation supérieure (bac +5) ou expérience professionnelle équivalente; - Esprit analytique et expérience réussie de mise en place de process; - Esprit de Synthèse; - Grande sensibilité au « Service Client »; - Excellentes capacités de communication orale et rédactionnelles; - Orientation résultats. Poste évolutif + Rémunération motivante. Confidentialité garantie. Merci d'envoyer votre dossier de candidature à l'e-mail indiqué comprenant un CV mis à jour, une lettre de motivation, vos prétentions salariales ainsi que vos disponibilités. - 400 Boulevard Zektouni - Poste avec Management - nan - nan"
Quality Process Manager anglais courant Casablanca Production Qualité Sécurité Maintenance Autres services De ans poste Casablanca région Maroc no info Besoin objectivité Ténacité Organisation Rationalisme Respect règles Prendre charge escalades techniques relationnelles clients non résolus canal standard support technique Comprendre causes initiales mettre place process qualité ainsi actions prévention réduction escalades Mise place process internes escalades activité Customer Services analyse plan action implémentation Gestion escalades clients prise compte demande analyse mise place plan action niveaux techniques légaux financiers validation solution satisfaction client Réduction escalades contrôle prévention Reporting activité hebdomadaire causes initiales coûts Gestion communication Customer Service vers client interne ex forces vente Conduite terme toute escalade technique relationnelle respect process qualité optimum Expérience support technique ans minimum si possible entreprise internationale service forte croissance réelle expérience gestion process pratique démarche qualité Anglais indispensable italien espagnol plus Formation supérieure technique bac expérience professionnelle équivalente Poste évolutif Rémunération motivante Confidentialité garantie Merci envoyer dossier candidature e mail indiqué comprenant CV mis jour lettre motivation prétentions salariales ainsi disponibilités Boulevard Zektouni Poste Management,0,"Quality Process Manager (anglais courant) - Casablanca - Production / Qualité / Sécurité / Maintenance - Autres services - De 1 à 3 ans - 2 poste(s) sur Casablanca et région - Maroc - nan - no info - Besoin d'objectivité|Ténacité|Organisation|Rationalisme|Respect des règles - - Prendre en charge les escalades techniques et relationnelles clients non résolus par le canal standard de support technique. - Comprendre les causes initiales et mettre en place les process qualité ainsi que les actions de prévention et de réduction de ces escalades. - Mise en place de process internes d’escalades sur l’activité Customer Services (analyse, plan d’action, implémentation). - Gestion des escalades clients (prise en compte de la demande, analyse, mise en place du plan d’action aux niveaux techniques, légaux et financiers, validation de la solution et de la satisfaction client). - Réduction des escalades (contrôle et prévention). - Reporting d’activité hebdomadaire (causes initiales, coûts…). - Gestion de la communication du Customer Service vers le client interne (ex : forces de vente). - Conduite à son terme de toute escalade technique et relationnelle dans le respect de process qualité optimum. - - Expérience du support technique de 3 ans minimum si possible dans une entreprise internationale de service à forte croissance, avec une réelle expérience de la gestion des process et la pratique d’une démarche qualité. - Anglais indispensable, italien et/ou espagnol seraient un plus. - Formation supérieure technique (bac + 4) ou expérience professionnelle équivalente. Poste évolutif + Rémunération motivante.Confidentialité garantie. Merci d'envoyer votre dossier de candidature à l'e-mail indiqué comprenant un CV mis à jour, une lettre de motivation, vos prétentions salariales ainsi que vos disponibilités. - 400 Boulevard Zektouni - Poste avec Management - nan - nan"
Responsable Ressources Humaines Casablanca RH Personnel Formation Autres services De ans poste Casablanca région Maroc no info Besoin objectivité Extraversion Besoin autonomie Implication travail Recherche nouveauté Ayant travaillé poste similaire auparavant expérience probante recrutement cabinet RH intérim directement chez client devra recruter managers compte cette entreprise encadrera équipe personnes département RH disposant excellent sens communication afin dialoguer quotidiennement opérationnels comprendre leurs besoins répondre leurs attentes matière recrutement Ayant travaillé poste similaire auparavant expérience probante recrutement cabinet RH intérilm directement chez client Excellent sens communication Anglais courant indispensable gestion ambiance social relationnel technicité RH organisation Poste évolutif Rémunération motivante Confidentialité garantie Merci envoyer dossier candidature e mail indiqué comprenant CV mis jour lettre motivation prétentions salariales ainsi disponibilités Boulevard Zektouni Poste Management,0,"Responsable Ressources Humaines - Casablanca - RH / Personnel / Formation - Autres services - De 5 à 10 ans - 1 poste(s) sur Casablanca et région - Maroc - nan - no info - Besoin d'objectivité|Extraversion|Besoin d'autonomie|Implication au travail|Recherche de nouveauté - Ayant travaillé dans un poste similaire auparavant avec une expérience probante en recrutement que ce soit en cabinet RH/intérim ou directement chez le client, devra recruter des managers pour le compte de cette entreprise et encadrera une équipe de 5 à 10 personnes (du département RH), et disposant d'un excellent sens de la communication afin de dialoguer quotidiennement avec les opérationnels pour comprendre leurs besoins et répondre à leurs attentes en matière de recrutement. - - Ayant travaillé dans un poste similaire auparavant avec une expérience probante en recrutement que ce soit en cabinet RH/intérilm ou directement chez le client. - Excellent sens de la communication. - Anglais courant indispensable, gestion de l'ambiance social, relationnel, technicité RH et organisation... Poste évolutif et Rémunération motivante. Confidentialité garantie. Merci d'envoyer votre dossier de candidature à l'e-mail indiqué comprenant un CV mis à jour, une lettre de motivation, vos prétentions salariales ainsi que vos disponibilités. - 400 Boulevard Zektouni - Poste avec Management - nan - nan"
Chef Comptable Casablanca Gestion Comptabilité Finance Autres services De ans poste Casablanca région Maroc no info Besoin objectivité Organisation Rationalisme Respect règles Conventionnel Vous participer montage arrêtés comptables mensuels trimestriels annuels notamment termes balance intercoûts compagnies analyses comptes rapports groupe mensuels trimestriels Vous amené gérer équipe Vous également charge demandes investissements étude rentabilité études marchés Maîtrise comptabilité générale analytique budgétaire Expérience remontées informations préférence grands groupes Bon niveau anglais Notions techniques consolidation comptables Maîtrise parfaite Excel indispensable Maîtrise Access apprécié Profil type DESCF MSTCF grande école commerce Disponibilité Boulevard Zektouni Poste Management,0,"Chef Comptable - Casablanca - Gestion / Comptabilité / Finance - Autres services - De 5 à 10 ans - 1 poste(s) sur Casablanca et région - Maroc - nan - no info - Besoin d'objectivité|Organisation|Rationalisme|Respect des règles|Conventionnel - Vous aurez à participer au montage des arrêtés comptables mensuels, trimestriels, annuels, notamment en termes de balance (intercoûts des compagnies + analyses des comptes + rapports au groupe, mensuels et trimestriels). Vous serez amené à gérer une d'équipe. Vous serez également en charge des demandes d'investissements, avec étude de rentabilité, études de marchés... - - Maîtrise de la comptabilité générale, analytique et budgétaire; - Expérience dans les remontées d'informations de préférence dans de grands groupes; - Bon niveau d'anglais; - Notions en techniques de consolidation comptables; - Maîtrise parfaite d'Excel (indispensable); - Maîtrise d'Access apprécié; - Profil de type DESCF, MSTCF, grande école de commerce...; - Disponibilité. - 400 Boulevard Zektouni - Poste avec Management - nan - nan"
Comptable Casablanca Gestion Comptabilité Finance Autres services De ans poste Casablanca région Maroc no info Besoin objectivité Organisation Rationalisme Respect règles Conventionnel Vous participer montage arrêtés comptables mensuels trimestriels annuels notamment termes balance intercoûts compagnies analyses comptes rapports groupe mensuels trimestriels Méthodique rigueur autonomie ans expérience professionnelle domaine Boulevard Zektouni,0,"Comptable - Casablanca - Gestion / Comptabilité / Finance - Autres services - De 1 à 3 ans - 1 poste(s) sur Casablanca et région - Maroc - nan - no info - Besoin d'objectivité|Organisation|Rationalisme|Respect des règles|Conventionnel - Vous aurez à participer au montage des arrêtés comptables mensuels, trimestriels, annuels, notamment en termes de balance (intercoûts des compagnies + analyses des comptes + rapports au groupe, mensuels et trimestriels). - - Méthodique, rigueur, autonomie; - 2 à 3 ans d'expérience professionnelle dans le même domaine. - 400 Boulevard Zektouni - nan - nan - nan"
Assistante Directeur Financier Casablanca Assistanat Direction Services Généraux Gestion Comptabilité Finance De ans poste Casablanca région Maroc no info Flexibilité Extraversion Organisation Conventionnel Besoin objectivité Rationalisme Respect règles Vous gérer administratif montage arrêtés comptables mensuels trimestriels annuels notamment termes balance intercoûts compagnies analyses comptes rapports groupe mensuels trimestriels Ayant travaillé grand groupe Expérience minimum ans poste similaire Bonne maîtrise suivi bons commande centralisation bons commandes Anglais apprécié Poste évolutif Rémunération motivante Confidentialité garantie Merci envoyer dossier candidature e mail indiqué comprenant CV mis jour lettre motivation prétentions salariales ainsi disponibilités Boulevard Zektouni,0,"Assistante du Directeur Financier - Casablanca - Assistanat de Direction / Services Généraux - Gestion / Comptabilité / Finance - De 1 à 3 ans - 1 poste(s) sur Casablanca et région - Maroc - nan - no info - Flexibilité|Extraversion|Organisation|Conventionnel|Besoin d'objectivité|Rationalisme|Respect des règles - Vous aurez à gérer l'administratif du montage des arrêtés comptables mensuels, trimestriels, annuels, notamment en termes de balance (intercoûts des compagnies + analyses des comptes + rapports au groupe, mensuels et trimestriels). - - Ayant travaillé dans un grand groupe; - Expérience minimum de 2 ans dans un poste similaire; - Bonne maîtrise du suivi des bons de commande, centralisation des bons de commandes; - Anglais apprécié. Poste évolutif et Rémunération motivante. Confidentialité garantie. Merci d'envoyer votre dossier de candidature à l'e-mail indiqué comprenant un CV mis à jour, une lettre de motivation, vos prétentions salariales ainsi que vos disponibilités. - 400 Boulevard Zektouni - nan - nan - nan"
Contrôleur Gestion Marrakech Gestion Comptabilité Finance Autres services De ans poste Autres régions Maroc no info Besoin objectivité Organisation Rationalisme Respect règles Conventionnel Vous participer montage arrêtés comptables mensuels trimestriels annuels notamment termes balance intercoûts compagnies analyses comptes rapports groupe mensuels trimestriels Expérience minimum ans poste similaire Préparer états intermédiaires reportings hebdomadaires fin mois Méthodique rigueur autonomie Rapidement opérationnel Poste évolutif Rémunération motivante Confidentialité garantie Merci envoyer dossier candidature e mail indiqué comprenant CV mis jour lettre motivation prétentions salariales ainsi disponibilités Boulevard Zektouni Poste Management,0,"Contrôleur de Gestion - Marrakech - Gestion / Comptabilité / Finance - Autres services - De 1 à 3 ans - 1 poste(s) sur Autres régions - Maroc - nan - no info - Besoin d'objectivité|Organisation|Rationalisme|Respect des règles|Conventionnel - Vous aurez à participer au montage des arrêtés comptables mensuels, trimestriels, annuels, notamment en termes de balance (intercoûts des compagnies + analyses des comptes + rapports au groupe, mensuels et trimestriels). - - Expérience minimum de 2 ans dans un poste similaire; - Préparer les états intermédiaires pour les reportings hebdomadaires et de fin de mois; - Méthodique, rigueur, autonomie; - Rapidement opérationnel. Poste évolutif + Rémunération motivante. Confidentialité garantie. Merci d'envoyer votre dossier de candidature à l'e-mail indiqué comprenant un CV mis à jour, une lettre de motivation, vos prétentions salariales ainsi que vos disponibilités. - 400 Boulevard Zektouni - Poste avec Management - nan - nan"
Développeur NET Casablanca Informatique Electronique Multimédia Internet De ans poste Casablanca région Maroc no info Besoin autonomie Besoin réflexion Ambition Implication travail Recherche nouveauté Au sein équipe plusieurs développeurs sous conduite chef projet encadré formé expert participerez développement projet environnement NET impliquant toutes dernières technologies NET Une formation remise niveau assurée si nécessaire Titulaire bac informatique diplôme ingénieur doté bonne expression Français Vous sensibilisé développement orienté objet bénéficiez expérience réussie développement web ASP ASP Net développement interfaces graphiques Windows Forms bien VB Vous travaillé environnement développement intégré Visual Basic Visual Studio toutes versions Borland Delphi Eclipse Vous maîtrisez HTML construction interfaces graphiques avancées technologies scripting connaissez DOM HTML CSS Vous manipulez technique programmation accès données ADO Net ADO autre Vous sensibles démarche test documentation relecture code source produisez Vous savez faire preuve autonomie demandeur nouvelles technologies Vous savez rechercher information technique forums sites spécialisés Vous bon communiquant savez remonter problèmes faire état avancement travaux Poste Evolutif Rémunération motivante Confidentialité Garantie Merci envoyer dossier candidature comprenant CV mis jour lettre motivation prétentions salariales ainsi disponibilités,1,"Développeur .NET - Casablanca - Informatique / Electronique - Multimédia / Internet - De 3 à 5 ans - 1 poste(s) sur Casablanca et région - Maroc - nan - no info - Besoin d'autonomie|Besoin de réflexion|Ambition|Implication au travail|Recherche de nouveauté - - Au sein d'une équipe de plusieurs développeurs, sous la conduite d'un chef de projet et encadré et formé par un expert vous participerez au développement d'un projet en environnement .NET impliquant les toutes dernières technologies .NET 2.0 - Une formation ou remise à niveau sera assurée si nécessaire. - - Titulaire d'un bac 4/+5 en informatique ou d'un diplôme d'ingénieur, doté d'une bonne expression en Français. -Vous êtes sensibilisé au développement orienté objet et bénéficiez d’une expérience réussie dans un développement web avec ASP ou ASP.Net, ou un développement d’interfaces graphiques en Windows Forms ou bien VB6. - Vous avez travaillé avec un environnement de développement intégré : Visual Basic 6, Visual Studio (toutes versions), Borland Delphi ou Eclipse. - Vous maîtrisez le HTML et la construction d’interfaces graphiques avancées avec des technologies de scripting, vous connaissez le DOM HTML et les CSS. - Vous manipulez une technique de programmation d’accès aux données, ADO.Net ou ADO ou autre. - Vous êtes sensibles à la démarche de test, de documentation et de relecture du code source que vous produisez. - Vous savez faire preuve d’autonomie et êtes demandeur de nouvelles technologies. - Vous savez rechercher par vous-même l’information technique sur les forums et sites spécialisés. - Vous êtes bon communiquant, savez remonter les problèmes et faire état de l’avancement de vos travaux. Poste Evolutif et Rémunération motivante. Confidentialité Garantie. Merci d’envoyer votre dossier de candidature comprenant : un CV mis à jour, une lettre de motivation, vos prétentions salariales ainsi que vos disponibilités. - nan - nan - nan - nan"
